Model,Encoded Chromosome
184,"[0, 25, 0, 1, 6, 16, 0, 0, 0, 7, 0, 3, 2, 1, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
185,"[1, 4, 0, 0, 8, 1, 2, 0, 0, 10, 0, 1, 5, 0, 0, 0, 4, 278, 1, 0, 4, 435, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
186,"[4, 424, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 245, 3, 0, 7, 0, 0, 0, 4, 342, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
187,"[1, 4, 0, 0, 0, 17, 0, 0, 1, 17, 0, 0, 6, 7, 0, 3, 6, 9, 0, 3, 0, 29, 1, 1, 2, 1, 0, 0, 6, 6, 0, 1, 0, 21, 0, 3, 7, 0, 0, 0, 1, 4, 0, 0, 0, 13, 0, 3]"
188,"[2, 0, 0, 0, 1, 4, 0, 0, 8, 1, 2, 0, 8, 2, 2, 0, 6, 16, 1, 1, 3, 0, 0, 0, 0, 24, 1, 1, 8, 2, 1, 0, 3, 0, 0, 0, 0, 15, 0, 3, 0, 18, 0, 3, 7, 0, 0, 0]"
189,"[0, 6, 1, 1, 6, 15, 1, 3, 4, 349, 3, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 252, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
190,"[6, 23, 0, 3, 4, 14, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 509, 1, 0]"
191,"[3, 0, 0, 0, 0, 22, 0, 0, 1, 22, 0, 0, 4, 313, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 242, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 75, 0, 0, 4, 119, 3, 0, 7, 0, 0, 0]"
192,"[5, 0, 0, 0, 4, 380, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 450, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
193,"[2, 1, 0, 0, 0, 17, 1, 1, 6, 17, 0, 1, 6, 27, 0, 1, 8, 3, 2, 0, 2, 0, 0, 0, 6, 10, 0, 0, 3, 0, 0, 0, 4, 494, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
194,"[1, 4, 0, 0, 4, 278, 3, 0, 4, 238, 3, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 149, 3, 0, 7, 0, 0, 0]"
195,"[0, 17, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 29, 1, 1, 8, 2, 1, 0, 8, 2, 1, 0, 7, 0, 0, 0, 6, 16, 1, 3, 3, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
196,"[3, 0, 0, 0, 2, 1, 0, 0, 0, 29, 1, 3, 7, 0, 0, 0, 5, 0, 0, 0, 4, 35, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
197,"[8, 0, 1, 0, 8, 1, 1, 0, 2, 1, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 6, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
198,"[1, 4, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 6, 1, 1, 7, 0, 0, 0, 1, 4, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 24, 1, 0, 4, 281, 1, 0, 7, 0, 0, 0]"
199,"[3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 26, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
200,"[2, 1, 0, 0, 0, 16, 1, 1, 6, 11, 1, 3, 3, 0, 0, 0, 4, 171, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
