Model,Encoded Chromosome
2852,"[1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 5, 1, 0, 6, 13, 1, 0, 3, 0, 0, 0, 4, 204, 0, 0, 6, 5, 5, 0, 7, 0, 0, 0, 2, 0, 0, 0]"
2853,"[2, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 4, 497, 0, 0, 6, 26, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0]"
2854,"[8, 2, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 15, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 6, 34, 3, 0, 8, 3, 2, 0]"
2855,"[0, 7, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 4, 133, 0, 0, 4, 474, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 27, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0]"
2856,"[1, 0, 0, 0, 4, 420, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 8, 1, 2, 0, 8, 3, 2, 0, 5, 0, 0, 0, 4, 72, 0, 0, 0, 22, 1, 0, 4, 244, 0, 0, 5, 0, 0, 0, 4, 137, 0, 0]"
2857,"[7, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 4, 233, 0, 0, 1, 0, 0, 0, 0, 15, 1, 0, 5, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 23, 0, 0]"
2858,"[3, 0, 0, 0, 7, 0, 0, 0, 0, 8, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 8, 2, 1, 0, 4, 172, 0, 0, 5, 0, 0, 0, 4, 54, 0, 0, 5, 0, 0, 0]"
2859,"[2, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 0, 18, 1, 0, 0, 8, 1, 0, 4, 79, 0, 0]"
2860,"[8, 1, 1, 0, 8, 2, 1, 0, 3, 0, 0, 0, 0, 20, 1, 0, 8, 1, 1, 0, 0, 19, 1, 0, 8, 2, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 4, 508, 0, 0, 3, 0, 0, 0]"
2861,"[3, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 8, 2, 2, 0, 4, 401, 0, 0, 6, 19, 7, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 6, 4, 1, 0]"
2862,"[6, 55, 2, 0, 0, 11, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 17, 1, 0, 4, 207, 0, 0, 0, 26, 0, 0, 0, 10, 1, 0, 6, 25, 3, 0, 7, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
2863,"[2, 1, 0, 0, 5, 0, 0, 0, 6, 52, 4, 0, 6, 50, 3, 0, 0, 29, 0, 0, 0, 8, 0, 0, 5, 0, 0, 0, 0, 9, 0, 0, 6, 41, 3, 0, 6, 31, 2, 0, 0, 27, 1, 0, 2, 0, 0, 0]"
2864,"[6, 44, 4, 0, 6, 18, 7, 0, 0, 19, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 8, 3, 2, 0, 2, 1, 0, 0, 2, 1, 0, 0]"
2865,"[8, 3, 1, 0, 7, 0, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 4, 493, 0, 0, 1, 0, 0, 0, 4, 321, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 0, 4, 0, 0, 3, 0, 0, 0, 6, 42, 7, 0]"
2866,"[5, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 4, 98, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 389, 0, 0, 8, 3, 2, 0, 0, 5, 1, 0, 2, 0, 0, 0]"
2867,"[2, 1, 0, 0, 6, 41, 6, 0, 8, 2, 1, 0, 6, 38, 7, 0, 3, 0, 0, 0, 0, 27, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 51, 5, 0, 0, 24, 1, 0]"
2868,"[3, 0, 0, 0, 5, 0, 0, 0, 4, 56, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 104, 0, 0, 4, 432, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 4, 366, 0, 0, 8, 1, 2, 0, 8, 3, 1, 0]"
2869,"[2, 1, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0, 8, 3, 2, 0, 2, 1, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 124, 0, 0, 6, 27, 4, 0]"
2870,"[6, 11, 2, 0, 4, 275, 0, 0, 8, 2, 2, 0, 0, 10, 1, 0, 1, 0, 0, 0, 4, 428, 0, 0, 8, 3, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 177, 0, 0, 5, 0, 0, 0, 6, 9, 4, 0]"
2871,"[7, 0, 0, 0, 0, 15, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 346, 0, 0, 6, 27, 5, 0, 8, 1, 2, 0, 3, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0]"
2872,"[2, 1, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 4, 41, 0, 0, 0, 11, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 6, 45, 1, 0, 4, 171, 0, 0]"
2873,"[6, 25, 5, 0, 4, 197, 0, 0, 4, 50, 0, 0, 4, 115, 0, 0, 1, 0, 0, 0, 6, 24, 6, 0, 0, 16, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 6, 24, 6, 0, 6, 42, 2, 0, 7, 0, 0, 0]"
2874,"[5, 0, 0, 0, 6, 26, 7, 0, 1, 0, 0, 0, 0, 4, 1, 0, 4, 418, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 0, 17, 0, 0]"
2875,"[4, 499, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 4, 88, 0, 0, 6, 42, 5, 0, 5, 0, 0, 0, 2, 1, 0, 0, 4, 367, 0, 0, 8, 1, 2, 0, 0, 5, 1, 0]"
2876,"[8, 1, 2, 0, 0, 4, 0, 0, 1, 0, 0, 0, 4, 346, 0, 0, 4, 354, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 0, 26, 0, 0, 2, 0, 0, 0, 8, 2, 2, 0, 6, 18, 1, 0, 2, 0, 0, 0]"
2877,"[3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 6, 33, 1, 0, 8, 3, 2, 0, 1, 0, 0, 0, 8, 1, 2, 0, 0, 9, 0, 0]"
2878,"[6, 31, 2, 0, 8, 3, 2, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 191, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 4, 158, 0, 0, 4, 18, 0, 0, 6, 5, 6, 0, 0, 15, 1, 0, 4, 147, 0, 0]"
2879,"[4, 470, 0, 0, 8, 2, 1, 0, 6, 25, 5, 0, 1, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 8, 1, 1, 0, 8, 3, 2, 0, 5, 0, 0, 0, 8, 2, 2, 0]"
2880,"[1, 0, 0, 0, 1, 0, 0, 0, 6, 27, 3, 0, 7, 0, 0, 0, 2, 0, 0, 0, 6, 49, 5, 0, 3, 0, 0, 0, 0, 26, 1, 0, 6, 24, 5, 0, 2, 1, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0]"
2881,"[2, 0, 0, 0, 6, 29, 3, 0, 4, 287, 0, 0, 6, 18, 6, 0, 7, 0, 0, 0, 6, 53, 3, 0, 0, 28, 1, 0, 8, 2, 2, 0, 0, 24, 1, 0, 4, 428, 0, 0, 8, 3, 1, 0, 4, 52, 0, 0]"
2882,"[2, 1, 0, 0, 6, 19, 4, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 332, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 6, 26, 4, 0, 2, 1, 0, 0]"
2883,"[3, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 6, 35, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 6, 63, 7, 0]"
2884,"[6, 14, 6, 0, 0, 14, 0, 0, 5, 0, 0, 0, 0, 15, 1, 0, 5, 0, 0, 0, 8, 1, 2, 0, 8, 3, 1, 0, 4, 192, 0, 0, 2, 0, 0, 0, 6, 50, 5, 0, 7, 0, 0, 0, 6, 36, 7, 0]"
2885,"[5, 0, 0, 0, 2, 0, 0, 0, 4, 272, 0, 0, 0, 16, 1, 0, 8, 2, 2, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 0, 29, 1, 0]"
2886,"[3, 0, 0, 0, 0, 30, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 6, 47, 5, 0, 2, 0, 0, 0, 4, 116, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
2887,"[3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 0, 18, 0, 0, 0, 21, 0, 0, 2, 1, 0, 0, 6, 26, 5, 0, 1, 0, 0, 0, 2, 1, 0, 0, 4, 477, 0, 0, 2, 0, 0, 0]"
2888,"[3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 42, 2, 0, 1, 0, 0, 0, 0, 21, 0, 0, 8, 2, 2, 0]"
2889,"[5, 0, 0, 0, 1, 0, 0, 0, 0, 9, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 0, 5, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 19, 7, 0, 0, 16, 1, 0, 8, 2, 1, 0]"
2890,"[4, 42, 0, 0, 2, 0, 0, 0, 6, 33, 6, 0, 3, 0, 0, 0, 0, 17, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 30, 1, 0, 8, 2, 1, 0]"
2891,"[2, 1, 0, 0, 8, 1, 1, 0, 8, 1, 2, 0, 1, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 6, 57, 4, 0, 7, 0, 0, 0, 8, 1, 1, 0]"
2892,"[4, 154, 0, 0, 0, 9, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 6, 57, 2, 0, 8, 2, 1, 0, 5, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0]"
2893,"[6, 5, 3, 0, 5, 0, 0, 0, 0, 18, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 14, 1, 0, 7, 0, 0, 0, 8, 1, 2, 0, 4, 213, 0, 0, 6, 45, 7, 0]"
2894,"[6, 36, 4, 0, 6, 41, 5, 0, 0, 22, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 68, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
2895,"[1, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 1, 0, 0, 0, 0, 19, 1, 0, 8, 3, 2, 0, 6, 56, 5, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 279, 0, 0]"
2896,"[1, 0, 0, 0, 3, 0, 0, 0, 0, 7, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 242, 0, 0, 0, 21, 0, 0, 4, 452, 0, 0, 0, 31, 0, 0, 8, 3, 2, 0]"
2897,"[4, 255, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 30, 1, 0, 8, 1, 1, 0, 7, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0]"
2898,"[1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 5, 5, 0]"
2899,"[1, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
2900,"[1, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 4, 404, 0, 0, 4, 421, 0, 0, 8, 3, 1, 0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 13, 0, 0, 2, 0, 0, 0, 8, 2, 1, 0]"
2901,"[5, 0, 0, 0, 4, 11, 0, 0, 4, 35, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 6, 21, 2, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 11, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0]"
2902,"[1, 0, 0, 0, 6, 43, 3, 0, 3, 0, 0, 0, 4, 452, 0, 0, 3, 0, 0, 0, 6, 22, 3, 0, 8, 2, 2, 0, 8, 3, 1, 0, 8, 2, 2, 0, 0, 9, 0, 0, 6, 25, 5, 0, 6, 33, 4, 0]"
2903,"[2, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 6, 20, 5, 0]"
2904,"[5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 12, 1, 0, 8, 3, 2, 0, 4, 263, 0, 0, 4, 3, 0, 0, 6, 13, 6, 0, 0, 16, 1, 0]"
2905,"[4, 421, 0, 0, 6, 23, 1, 0, 6, 49, 1, 0, 4, 430, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 6, 10, 5, 0, 1, 0, 0, 0, 8, 2, 2, 0, 4, 32, 0, 0, 4, 331, 0, 0]"
2906,"[2, 1, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 8, 2, 1, 0, 6, 29, 5, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 55, 5, 0, 8, 3, 2, 0, 0, 9, 0, 0]"
2907,"[8, 1, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 4, 295, 0, 0, 7, 0, 0, 0, 4, 165, 0, 0, 2, 0, 0, 0, 8, 3, 2, 0, 2, 1, 0, 0, 5, 0, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0]"
2908,"[2, 1, 0, 0, 1, 0, 0, 0, 6, 9, 7, 0, 2, 1, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 49, 3, 0, 6, 54, 7, 0, 3, 0, 0, 0, 8, 2, 2, 0, 6, 33, 6, 0, 6, 9, 2, 0]"
2909,"[6, 55, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 17, 1, 0, 3, 0, 0, 0, 6, 49, 5, 0, 8, 3, 2, 0, 4, 96, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 9, 0, 0]"
2910,"[1, 0, 0, 0, 6, 45, 7, 0, 4, 79, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
2911,"[6, 6, 2, 0, 2, 0, 0, 0, 3, 0, 0, 0, 4, 98, 0, 0, 4, 261, 0, 0, 4, 130, 0, 0, 3, 0, 0, 0, 6, 14, 5, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 370, 0, 0, 6, 16, 5, 0]"
2912,"[6, 54, 2, 0, 2, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 0, 15, 0, 0, 2, 0, 0, 0, 0, 22, 0, 0, 4, 211, 0, 0, 2, 1, 0, 0]"
2913,"[0, 17, 0, 0, 3, 0, 0, 0, 6, 9, 7, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 162, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 8, 3, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0]"
2914,"[8, 1, 1, 0, 2, 0, 0, 0, 0, 21, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 0, 12, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 178, 0, 0, 0, 22, 0, 0]"
2915,"[8, 2, 1, 0, 6, 24, 1, 0, 4, 60, 0, 0, 4, 133, 0, 0, 6, 42, 1, 0, 7, 0, 0, 0, 4, 241, 0, 0, 4, 314, 0, 0, 8, 2, 2, 0, 8, 2, 1, 0, 3, 0, 0, 0, 6, 42, 2, 0]"
2916,"[1, 0, 0, 0, 6, 39, 2, 0, 0, 6, 0, 0, 0, 17, 0, 0, 0, 28, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 125, 0, 0, 6, 22, 4, 0, 8, 1, 1, 0]"
2917,"[4, 435, 0, 0, 4, 414, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 305, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 6, 46, 2, 0, 4, 61, 0, 0, 6, 23, 4, 0, 7, 0, 0, 0, 6, 54, 7, 0]"
2918,"[2, 0, 0, 0, 1, 0, 0, 0, 4, 394, 0, 0, 7, 0, 0, 0, 6, 22, 3, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 56, 5, 0, 2, 0, 0, 0, 0, 31, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0]"
2919,"[7, 0, 0, 0, 3, 0, 0, 0, 6, 9, 5, 0, 6, 38, 6, 0, 8, 3, 2, 0, 3, 0, 0, 0, 2, 0, 0, 0, 6, 48, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 27, 4, 0, 7, 0, 0, 0]"
2920,"[5, 0, 0, 0, 0, 19, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 6, 41, 3, 0, 5, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 23, 1, 0, 4, 61, 0, 0, 5, 0, 0, 0]"
2921,"[2, 1, 0, 0, 4, 131, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 2, 1, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 0, 17, 1, 0, 8, 1, 1, 0, 6, 48, 2, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
2922,"[8, 1, 1, 0, 3, 0, 0, 0, 6, 34, 7, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 52, 2, 0, 7, 0, 0, 0, 4, 456, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 30, 1, 0]"
2923,"[7, 0, 0, 0, 2, 1, 0, 0, 8, 3, 1, 0, 6, 61, 5, 0, 3, 0, 0, 0, 2, 0, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 0, 27, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0]"
2924,"[5, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 182, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0]"
2925,"[1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 1, 0, 0, 1, 0, 0, 0, 6, 39, 3, 0, 3, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0]"
2926,"[7, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 10, 2, 0, 0, 24, 1, 0]"
2927,"[8, 3, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 25, 0, 0, 0, 28, 1, 0, 6, 16, 6, 0, 8, 2, 2, 0, 6, 54, 7, 0, 1, 0, 0, 0]"
2928,"[7, 0, 0, 0, 0, 27, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0, 0, 30, 0, 0, 8, 1, 2, 0, 4, 112, 0, 0]"
2929,"[6, 24, 2, 0, 7, 0, 0, 0, 0, 15, 1, 0, 4, 112, 0, 0, 1, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 6, 15, 5, 0, 8, 2, 1, 0, 3, 0, 0, 0, 0, 11, 1, 0, 3, 0, 0, 0]"
2930,"[2, 1, 0, 0, 0, 20, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 5, 0, 0, 0, 6, 4, 3, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 4, 1, 0]"
2931,"[7, 0, 0, 0, 7, 0, 0, 0, 0, 16, 1, 0, 3, 0, 0, 0, 0, 27, 1, 0, 8, 1, 2, 0, 3, 0, 0, 0, 8, 1, 2, 0, 8, 2, 2, 0, 8, 1, 2, 0, 0, 29, 1, 0, 7, 0, 0, 0]"
2932,"[3, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 4, 447, 0, 0, 7, 0, 0, 0, 0, 6, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
2933,"[8, 2, 1, 0, 6, 37, 2, 0, 3, 0, 0, 0, 2, 1, 0, 0, 0, 27, 0, 0, 0, 20, 0, 0, 6, 60, 7, 0, 7, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
2934,"[5, 0, 0, 0, 4, 181, 0, 0, 1, 0, 0, 0, 0, 23, 1, 0, 8, 2, 1, 0, 6, 34, 6, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 302, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 0, 24, 0, 0]"
2935,"[5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 235, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 36, 7, 0, 5, 0, 0, 0, 0, 13, 0, 0, 4, 121, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0]"
2936,"[6, 38, 1, 0, 4, 284, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 2, 0, 0, 4, 392, 0, 0, 0, 9, 1, 0, 0, 17, 1, 0, 8, 1, 1, 0, 8, 3, 1, 0, 8, 3, 1, 0]"
2937,"[7, 0, 0, 0, 1, 0, 0, 0, 0, 21, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 6, 11, 2, 0, 3, 0, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0]"
2938,"[6, 23, 7, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 402, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0]"
2939,"[4, 200, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
2940,"[7, 0, 0, 0, 5, 0, 0, 0, 6, 62, 7, 0, 5, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 18, 1, 0, 8, 2, 1, 0, 1, 0, 0, 0]"
2941,"[8, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 0, 22, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0]"
2942,"[0, 7, 0, 0, 3, 0, 0, 0, 4, 490, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 18, 1, 0, 7, 0, 0, 0, 4, 58, 0, 0, 0, 18, 0, 0, 1, 0, 0, 0, 6, 33, 3, 0]"
2943,"[7, 0, 0, 0, 0, 13, 1, 0, 0, 15, 1, 0, 7, 0, 0, 0, 4, 160, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 359, 0, 0, 3, 0, 0, 0, 0, 13, 0, 0, 8, 2, 1, 0]"
2944,"[4, 84, 0, 0, 7, 0, 0, 0, 0, 14, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 165, 0, 0, 0, 10, 1, 0]"
