Model,Encoded Chromosome
2975,"[1, 4, 0, 0, 8, 1, 1, 0, 6, 44, 4, 0, 8, 2, 2, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 16, 0, 0, 7, 0, 0, 0, 4, 504, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
2976,"[4, 237, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
2977,"[3, 0, 0, 0, 4, 447, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
2978,"[6, 36, 4, 0, 1, 36, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
2979,"[0, 18, 0, 0, 3, 0, 0, 0, 4, 465, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
2980,"[7, 0, 0, 0, 1, 4, 0, 0, 4, 472, 0, 0, 4, 416, 0, 0, 1, 4, 0, 0, 4, 400, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
2981,"[7, 0, 0, 0, 0, 21, 1, 0, 3, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 1, 4, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 8, 2, 1, 0, 8, 1, 1, 0]"
2982,"[0, 15, 1, 0, 7, 0, 0, 0, 0, 19, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 395, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 253, 0, 0, 7, 0, 0, 0]"
2983,"[6, 63, 1, 0, 7, 0, 0, 0, 4, 352, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 290, 0, 0, 7, 0, 0, 0, 4, 329, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
2984,"[6, 32, 4, 0, 8, 1, 2, 0, 0, 8, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 18, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0]"
2985,"[3, 0, 0, 0, 6, 20, 4, 0, 3, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 2, 0, 0, 0, 8, 1, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0]"
2986,"[2, 1, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 26, 0, 0, 8, 1, 1, 0, 4, 366, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
2987,"[4, 397, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
2988,"[7, 0, 0, 0, 0, 24, 1, 0, 0, 10, 0, 0, 0, 21, 1, 0, 1, 21, 0, 0, 2, 1, 0, 0, 8, 3, 1, 0, 6, 4, 4, 0, 1, 4, 0, 0, 3, 0, 0, 0, 4, 267, 0, 0, 7, 0, 0, 0]"
2989,"[2, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 17, 0, 0, 2, 0, 0, 0, 0, 20, 0, 0, 2, 0, 0, 0, 1, 4, 0, 0, 6, 4, 4, 0, 7, 0, 0, 0]"
2990,"[4, 103, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
2991,"[2, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 0, 9, 0, 0, 0, 31, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
2992,"[1, 4, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 8, 2, 2, 0, 0, 24, 1, 0, 1, 24, 0, 0, 0, 8, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 7, 0, 0, 0]"
2993,"[4, 346, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
2994,"[8, 0, 1, 0, 6, 12, 4, 0, 8, 1, 1, 0, 7, 0, 0, 0, 8, 3, 1, 0, 1, 4, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 4, 46, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
2995,"[8, 0, 1, 0, 1, 4, 0, 0, 6, 22, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 8, 2, 1, 0, 4, 202, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
2996,"[7, 0, 0, 0, 2, 1, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 6, 60, 4, 0, 8, 3, 2, 0, 4, 295, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 61, 0, 0, 4, 313, 0, 0]"
2997,"[6, 4, 4, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
2998,"[3, 0, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 0, 7, 0, 0, 6, 36, 4, 0, 0, 28, 0, 0, 0, 7, 1, 0, 0, 7, 0, 0, 0, 18, 1, 0, 7, 0, 0, 0, 0, 20, 0, 0, 1, 20, 0, 0]"
2999,"[3, 0, 0, 0, 4, 424, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 2, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 143, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3000,"[1, 4, 0, 0, 2, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 6, 6, 2, 0, 2, 0, 0, 0, 0, 27, 1, 0, 0, 27, 1, 0, 7, 0, 0, 0]"
3001,"[1, 4, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 318, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3002,"[5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 4, 507, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3003,"[2, 0, 0, 0, 6, 20, 4, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 267, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 37, 0, 0]"
3004,"[2, 1, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 0, 25, 0, 0, 0, 18, 1, 0, 7, 0, 0, 0, 6, 18, 2, 0, 0, 8, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
3005,"[4, 368, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3006,"[7, 0, 0, 0, 8, 1, 2, 0, 4, 340, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 335, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3007,"[7, 0, 0, 0, 6, 54, 1, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 0, 31, 0, 0, 4, 341, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 498, 0, 0, 4, 266, 0, 0, 7, 0, 0, 0]"
3008,"[1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 32, 2, 0, 7, 0, 0, 0, 8, 1, 1, 0, 2, 0, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 8, 3, 1, 0, 4, 108, 0, 0, 7, 0, 0, 0]"
3009,"[1, 4, 0, 0, 8, 1, 2, 0, 0, 11, 0, 0, 5, 0, 0, 0, 4, 508, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3010,"[7, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 6, 44, 4, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 10, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 5, 0, 0, 0]"
3011,"[2, 0, 0, 0, 8, 1, 2, 0, 1, 4, 0, 0, 4, 203, 0, 0, 4, 227, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3012,"[4, 273, 0, 0, 4, 177, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3013,"[3, 0, 0, 0, 4, 292, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 95, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 421, 0, 0]"
3014,"[3, 0, 0, 0, 4, 53, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3015,"[3, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 8, 3, 1, 0, 8, 2, 2, 0, 7, 0, 0, 0, 1, 4, 0, 0, 0, 6, 1, 0, 6, 54, 2, 0, 5, 0, 0, 0, 4, 78, 0, 0, 7, 0, 0, 0]"
3016,"[1, 4, 0, 0, 3, 0, 0, 0, 1, 4, 0, 0, 8, 2, 2, 0, 6, 60, 2, 0, 3, 0, 0, 0, 4, 211, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 387, 0, 0]"
3017,"[7, 0, 0, 0, 8, 1, 2, 0, 0, 27, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 18, 1, 0, 6, 16, 4, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3018,"[3, 0, 0, 0, 8, 1, 1, 0, 4, 14, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 158, 0, 0]"
3019,"[0, 14, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 20, 4, 0, 1, 20, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 32, 0, 0, 7, 0, 0, 0, 4, 467, 0, 0, 7, 0, 0, 0]"
3020,"[6, 48, 4, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 484, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 235, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3021,"[0, 30, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 418, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3022,"[2, 0, 0, 0, 4, 20, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 463, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
3023,"[2, 1, 0, 0, 4, 353, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 61, 0, 0, 4, 302, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3024,"[0, 27, 1, 0, 4, 420, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 409, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3025,"[3, 0, 0, 0, 8, 1, 1, 0, 6, 24, 4, 0, 1, 24, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0]"
3026,"[0, 21, 1, 0, 2, 1, 0, 0, 2, 0, 0, 0, 4, 361, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 201, 0, 0, 7, 0, 0, 0]"
3027,"[8, 0, 2, 0, 6, 20, 4, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 5, 0, 0, 0]"
3028,"[8, 0, 2, 0, 8, 1, 2, 0, 6, 8, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 422, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3029,"[7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 0, 9, 0, 0, 2, 0, 0, 0, 0, 19, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 169, 0, 0, 7, 0, 0, 0]"
3030,"[2, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 16, 0, 0, 2, 1, 0, 0, 6, 40, 2, 0, 3, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 0, 27, 0, 0]"
3031,"[7, 0, 0, 0, 8, 1, 1, 0, 4, 290, 0, 0, 4, 324, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 220, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
3032,"[4, 148, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 474, 0, 0, 1, 4, 0, 0]"
3033,"[7, 0, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 0, 27, 1, 0, 6, 4, 4, 0, 4, 303, 0, 0, 7, 0, 0, 0, 4, 286, 0, 0, 7, 0, 0, 0, 4, 216, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3034,"[2, 1, 0, 0, 2, 0, 0, 0, 6, 20, 1, 0, 8, 1, 1, 0, 5, 0, 0, 0, 4, 420, 0, 0, 4, 414, 0, 0, 4, 425, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3035,"[4, 218, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 99, 0, 0, 7, 0, 0, 0, 4, 76, 0, 0, 4, 495, 0, 0]"
3036,"[7, 0, 0, 0, 8, 1, 1, 0, 6, 46, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
3037,"[7, 0, 0, 0, 7, 0, 0, 0, 6, 24, 3, 0, 1, 24, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 4, 506, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3038,"[0, 25, 0, 0, 2, 1, 0, 0, 6, 20, 4, 0, 7, 0, 0, 0, 0, 13, 0, 0, 2, 1, 0, 0, 0, 23, 0, 0, 5, 0, 0, 0, 4, 421, 0, 0, 4, 253, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3039,"[0, 6, 1, 0, 2, 0, 0, 0, 8, 2, 2, 0, 0, 22, 0, 0, 0, 25, 1, 0, 8, 3, 1, 0, 4, 506, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3040,"[4, 259, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 291, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
3041,"[1, 4, 0, 0, 4, 47, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 253, 0, 0, 4, 98, 0, 0]"
3042,"[1, 4, 0, 0, 7, 0, 0, 0, 6, 60, 4, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 483, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3043,"[7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 314, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 65, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 303, 0, 0]"
3044,"[8, 0, 2, 0, 2, 1, 0, 0, 0, 25, 1, 0, 7, 0, 0, 0, 6, 40, 4, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
3045,"[8, 0, 1, 0, 7, 0, 0, 0, 8, 1, 2, 0, 1, 4, 0, 0, 8, 1, 2, 0, 1, 4, 0, 0, 1, 4, 0, 0, 4, 189, 0, 0, 4, 182, 0, 0, 7, 0, 0, 0, 4, 460, 0, 0, 7, 0, 0, 0]"
3046,"[2, 1, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 4, 288, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
3047,"[6, 6, 3, 0, 1, 6, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 4, 290, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3048,"[4, 44, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3049,"[2, 0, 0, 0, 0, 15, 0, 0, 2, 0, 0, 0, 4, 341, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3050,"[0, 22, 1, 0, 3, 0, 0, 0, 0, 16, 1, 0, 8, 2, 1, 0, 7, 0, 0, 0, 6, 32, 4, 0, 1, 32, 0, 0, 7, 0, 0, 0, 4, 223, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3051,"[4, 91, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 141, 0, 0]"
3052,"[1, 4, 0, 0, 6, 43, 1, 0, 7, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 2, 1, 0, 0, 4, 384, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3053,"[6, 30, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 8, 1, 0, 0, 31, 0, 0, 1, 31, 0, 0, 1, 4, 0, 0]"
3054,"[7, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 6, 32, 4, 0, 0, 5, 0, 0, 2, 1, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 0, 8, 1, 0, 4, 30, 0, 0, 1, 4, 0, 0]"
3055,"[4, 76, 0, 0, 4, 333, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 107, 0, 0, 7, 0, 0, 0]"
3056,"[1, 4, 0, 0, 6, 10, 2, 0, 7, 0, 0, 0, 0, 11, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 0, 7, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
3057,"[4, 208, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 112, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 317, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3058,"[3, 0, 0, 0, 0, 28, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 6, 42, 2, 0, 2, 0, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 2, 1, 0, 0, 4, 294, 0, 0]"
3059,"[8, 0, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 21, 0, 0, 1, 21, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 11, 0, 0, 5, 0, 0, 0]"
3060,"[0, 4, 1, 0, 6, 8, 4, 0, 4, 362, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3061,"[4, 225, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3062,"[5, 0, 0, 0, 7, 0, 0, 0, 4, 253, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 178, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3063,"[4, 383, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3064,"[1, 4, 0, 0, 8, 1, 2, 0, 6, 36, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 0, 30, 1, 0, 4, 54, 0, 0, 7, 0, 0, 0, 4, 16, 0, 0, 4, 259, 0, 0, 7, 0, 0, 0]"
3065,"[0, 7, 1, 0, 1, 7, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 31, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 4, 205, 0, 0]"
3066,"[0, 26, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 427, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3067,"[4, 401, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 83, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 404, 0, 0, 7, 0, 0, 0]"
