Model,Encoded Chromosome
2964,"[8, 1, 1, 0, 0, 11, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0, 6, 11, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
2965,"[3, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 0, 5, 1, 0, 6, 12, 0, 0, 4, 9, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 12, 0, 0, 0, 14, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0]"
2966,"[8, 3, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 2, 1, 0, 0, 0, 4, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 14, 0, 0]"
2967,"[2, 0, 0, 0, 8, 2, 2, 0, 2, 0, 0, 0, 5, 0, 0, 0, 6, 13, 1, 0, 0, 8, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 8, 1, 1, 0, 6, 12, 0, 0, 3, 0, 0, 0]"
2968,"[1, 0, 0, 0, 4, 50, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 9, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 6, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 9, 0, 0, 6, 12, 1, 0]"
2969,"[7, 0, 0, 0, 4, 29, 0, 0, 6, 14, 1, 0, 4, 16, 0, 0, 0, 4, 1, 0, 5, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 13, 1, 0, 0, 15, 1, 0, 7, 0, 0, 0]"
2970,"[4, 77, 0, 0, 6, 10, 1, 0, 2, 1, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 6, 12, 0, 0, 4, 105, 0, 0, 6, 5, 1, 0, 3, 0, 0, 0, 8, 2, 1, 0, 8, 2, 2, 0]"
2971,"[2, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 0, 13, 1, 0, 2, 1, 0, 0, 4, 114, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 11, 0, 0, 3, 0, 0, 0]"
2972,"[8, 2, 2, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 96, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 24, 0, 0, 0, 10, 0, 0, 8, 1, 1, 0]"
2973,"[3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0, 4, 10, 0, 0, 2, 1, 0, 0, 0, 15, 1, 0, 6, 12, 1, 0, 5, 0, 0, 0, 6, 10, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0]"
2974,"[2, 1, 0, 0, 0, 6, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 15, 1, 0, 7, 0, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 0, 14, 0, 0]"
2975,"[8, 3, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 6, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 8, 1, 0, 4, 113, 0, 0, 4, 83, 0, 0]"
2976,"[5, 0, 0, 0, 4, 3, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 35, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 4, 4, 0, 0]"
2977,"[3, 0, 0, 0, 0, 9, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 9, 0, 0, 4, 112, 0, 0, 4, 18, 0, 0, 1, 0, 0, 0, 0, 6, 1, 0, 2, 0, 0, 0, 8, 3, 2, 0, 6, 12, 0, 0]"
2978,"[4, 54, 0, 0, 4, 43, 0, 0, 7, 0, 0, 0, 0, 6, 0, 0, 0, 11, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0]"
2979,"[3, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 18, 0, 0, 8, 2, 1, 0, 4, 105, 0, 0, 6, 13, 0, 0, 6, 9, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 53, 0, 0, 1, 0, 0, 0]"
2980,"[8, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 10, 0, 0, 2, 1, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 61, 0, 0, 7, 0, 0, 0, 4, 17, 0, 0, 4, 119, 0, 0]"
2981,"[1, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 0, 7, 0, 0, 6, 13, 0, 0, 8, 1, 1, 0, 8, 1, 1, 0, 2, 1, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
2982,"[0, 6, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 6, 15, 1, 0, 6, 8, 0, 0, 1, 0, 0, 0, 0, 14, 1, 0, 2, 1, 0, 0, 4, 75, 0, 0, 0, 6, 0, 0, 4, 6, 0, 0, 2, 0, 0, 0]"
2983,"[5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 8, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 4, 37, 0, 0, 5, 0, 0, 0]"
2984,"[5, 0, 0, 0, 4, 19, 0, 0, 2, 0, 0, 0, 6, 14, 0, 0, 1, 0, 0, 0, 0, 7, 1, 0, 5, 0, 0, 0, 4, 39, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0]"
2985,"[7, 0, 0, 0, 1, 0, 0, 0, 4, 101, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 0, 8, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0]"
2986,"[1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 70, 0, 0, 8, 1, 1, 0, 0, 4, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
2987,"[2, 0, 0, 0, 5, 0, 0, 0, 4, 61, 0, 0, 6, 5, 1, 0, 7, 0, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 8, 3, 1, 0, 0, 6, 0, 0]"
2988,"[1, 0, 0, 0, 7, 0, 0, 0, 0, 14, 1, 0, 0, 13, 1, 0, 3, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
2989,"[2, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 91, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 94, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
2990,"[7, 0, 0, 0, 2, 1, 0, 0, 6, 15, 1, 0, 4, 106, 0, 0, 2, 0, 0, 0, 6, 15, 1, 0, 2, 1, 0, 0, 5, 0, 0, 0, 4, 20, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 68, 0, 0]"
2991,"[3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 8, 1, 0, 4, 81, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0]"
2992,"[2, 0, 0, 0, 0, 5, 0, 0, 6, 5, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 15, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0]"
2993,"[5, 0, 0, 0, 1, 0, 0, 0, 6, 6, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 8, 1, 1, 0, 8, 2, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 4, 13, 0, 0]"
2994,"[5, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 0, 7, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 7, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0]"
2995,"[2, 0, 0, 0, 0, 8, 1, 0, 8, 3, 2, 0, 4, 70, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 13, 0, 0, 5, 0, 0, 0]"
2996,"[2, 0, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 8, 3, 2, 0, 0, 7, 1, 0, 5, 0, 0, 0, 4, 91, 0, 0, 0, 4, 0, 0, 5, 0, 0, 0, 8, 3, 2, 0, 0, 14, 0, 0, 6, 9, 1, 0]"
2997,"[5, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 4, 19, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 4, 92, 0, 0, 7, 0, 0, 0, 6, 6, 1, 0, 4, 98, 0, 0]"
2998,"[0, 6, 1, 0, 0, 4, 1, 0, 1, 0, 0, 0, 6, 13, 0, 0, 2, 1, 0, 0, 4, 100, 0, 0, 6, 5, 1, 0, 2, 1, 0, 0, 4, 89, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
2999,"[6, 15, 0, 0, 4, 69, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 12, 1, 0, 4, 47, 0, 0, 0, 15, 1, 0, 3, 0, 0, 0, 6, 4, 0, 0, 2, 1, 0, 0, 0, 8, 0, 0]"
3000,"[5, 0, 0, 0, 0, 10, 1, 0, 8, 1, 1, 0, 7, 0, 0, 0, 6, 12, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 4, 1, 0, 6, 4, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0]"
3001,"[7, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 15, 0, 0, 4, 100, 0, 0]"
3002,"[0, 13, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 4, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 4, 10, 0, 0, 7, 0, 0, 0]"
3003,"[3, 0, 0, 0, 0, 13, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 14, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 6, 1, 0, 4, 78, 0, 0, 1, 0, 0, 0, 0, 8, 1, 0]"
3004,"[0, 6, 0, 0, 4, 8, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 7, 1, 0, 8, 1, 2, 0, 6, 5, 1, 0, 6, 9, 1, 0, 2, 0, 0, 0, 0, 14, 1, 0, 4, 42, 0, 0, 3, 0, 0, 0]"
3005,"[4, 41, 0, 0, 0, 10, 0, 0, 2, 1, 0, 0, 6, 7, 1, 0, 0, 8, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 4, 71, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0]"
3006,"[7, 0, 0, 0, 8, 1, 2, 0, 2, 1, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 7, 0, 0, 6, 15, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 91, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0]"
3007,"[7, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 6, 7, 1, 0, 7, 0, 0, 0, 0, 6, 1, 0, 5, 0, 0, 0, 4, 67, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 6, 12, 0, 0, 5, 0, 0, 0]"
3008,"[3, 0, 0, 0, 2, 0, 0, 0, 4, 32, 0, 0, 8, 3, 2, 0, 8, 2, 1, 0, 0, 10, 0, 0, 0, 10, 0, 0, 6, 14, 1, 0, 6, 8, 1, 0, 0, 9, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
3009,"[4, 49, 0, 0, 8, 3, 2, 0, 8, 1, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 5, 0, 0, 0, 8, 1, 2, 0, 8, 3, 1, 0, 6, 13, 0, 0, 3, 0, 0, 0, 4, 12, 0, 0]"
3010,"[3, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 15, 1, 0, 5, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 6, 14, 0, 0]"
3011,"[3, 0, 0, 0, 8, 3, 1, 0, 2, 0, 0, 0, 4, 102, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 6, 6, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 8, 1, 1, 0]"
3012,"[0, 9, 0, 0, 4, 11, 0, 0, 8, 1, 2, 0, 8, 3, 1, 0, 8, 2, 2, 0, 0, 4, 0, 0, 8, 1, 2, 0, 8, 3, 2, 0, 0, 5, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
3013,"[8, 1, 1, 0, 6, 12, 1, 0, 0, 6, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 0, 13, 0, 0, 8, 2, 1, 0, 2, 0, 0, 0, 0, 6, 0, 0, 6, 15, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0]"
3014,"[7, 0, 0, 0, 3, 0, 0, 0, 4, 31, 0, 0, 1, 0, 0, 0, 4, 89, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 4, 120, 0, 0, 4, 30, 0, 0, 2, 1, 0, 0, 0, 15, 1, 0, 4, 71, 0, 0]"
3015,"[6, 14, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 15, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 4, 94, 0, 0, 1, 0, 0, 0]"
3016,"[3, 0, 0, 0, 5, 0, 0, 0, 0, 9, 1, 0, 6, 7, 1, 0, 4, 11, 0, 0, 2, 0, 0, 0, 6, 5, 1, 0, 7, 0, 0, 0, 0, 7, 0, 0, 6, 8, 1, 0, 3, 0, 0, 0, 4, 22, 0, 0]"
3017,"[5, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 0, 14, 0, 0, 4, 85, 0, 0, 4, 13, 0, 0, 6, 7, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 0, 6, 0, 0]"
3018,"[0, 8, 0, 0, 6, 6, 0, 0, 6, 12, 0, 0, 4, 9, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0]"
3019,"[3, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 4, 51, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 89, 0, 0, 8, 2, 2, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 123, 0, 0]"
3020,"[0, 5, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 6, 4, 1, 0, 1, 0, 0, 0, 0, 9, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0]"
3021,"[6, 14, 0, 0, 1, 0, 0, 0, 6, 6, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 4, 106, 0, 0, 8, 3, 1, 0, 4, 88, 0, 0, 1, 0, 0, 0, 4, 3, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
3022,"[7, 0, 0, 0, 4, 50, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 4, 111, 0, 0, 3, 0, 0, 0, 6, 5, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0]"
3023,"[6, 5, 0, 0, 2, 0, 0, 0, 4, 33, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 8, 2, 2, 0, 0, 7, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
3024,"[3, 0, 0, 0, 8, 3, 1, 0, 0, 15, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 60, 0, 0, 0, 13, 1, 0]"
3025,"[5, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 8, 1, 0, 4, 67, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 4, 63, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 1, 0, 0, 1, 0, 0, 0]"
3026,"[0, 10, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 9, 1, 0, 5, 0, 0, 0, 2, 1, 0, 0, 6, 10, 1, 0]"
3027,"[3, 0, 0, 0, 6, 15, 0, 0, 6, 13, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 7, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 5, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0]"
3028,"[3, 0, 0, 0, 8, 1, 1, 0, 2, 0, 0, 0, 0, 4, 1, 0, 6, 6, 1, 0, 6, 9, 0, 0, 7, 0, 0, 0, 6, 15, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0]"
3029,"[4, 80, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 4, 13, 0, 0, 6, 8, 0, 0, 4, 30, 0, 0, 6, 12, 1, 0, 3, 0, 0, 0, 8, 2, 2, 0, 6, 11, 0, 0, 6, 5, 1, 0, 3, 0, 0, 0]"
3030,"[4, 72, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 94, 0, 0, 1, 0, 0, 0, 8, 2, 1, 0, 8, 3, 1, 0, 7, 0, 0, 0, 8, 3, 2, 0, 4, 71, 0, 0, 8, 3, 2, 0]"
3031,"[6, 14, 1, 0, 8, 2, 2, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 0, 9, 0, 0, 4, 48, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 0, 12, 0, 0]"
3032,"[6, 12, 1, 0, 5, 0, 0, 0, 8, 3, 2, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 4, 1, 0, 2, 0, 0, 0, 8, 2, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 4, 72, 0, 0, 7, 0, 0, 0]"
3033,"[7, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 0, 10, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0]"
3034,"[0, 10, 0, 0, 1, 0, 0, 0, 4, 112, 0, 0, 7, 0, 0, 0, 0, 15, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0]"
3035,"[2, 1, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 6, 15, 0, 0, 7, 0, 0, 0, 0, 5, 1, 0, 2, 0, 0, 0, 6, 13, 0, 0, 6, 11, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
3036,"[0, 14, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 11, 0, 0, 6, 9, 1, 0, 1, 0, 0, 0, 4, 94, 0, 0, 4, 61, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
3037,"[6, 11, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 4, 100, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 5, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0]"
3038,"[4, 60, 0, 0, 6, 12, 1, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 8, 0, 0, 6, 10, 1, 0]"
3039,"[0, 11, 0, 0, 5, 0, 0, 0, 0, 13, 0, 0, 4, 60, 0, 0, 3, 0, 0, 0, 0, 7, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 13, 0, 0, 4, 10, 0, 0, 7, 0, 0, 0, 6, 4, 0, 0]"
3040,"[1, 0, 0, 0, 6, 11, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 8, 3, 2, 0, 1, 0, 0, 0, 8, 3, 1, 0, 8, 2, 2, 0, 4, 38, 0, 0, 6, 12, 1, 0]"
3041,"[0, 10, 1, 0, 7, 0, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 6, 10, 1, 0, 3, 0, 0, 0, 6, 5, 1, 0, 4, 63, 0, 0, 8, 2, 2, 0]"
3042,"[1, 0, 0, 0, 5, 0, 0, 0, 6, 6, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 11, 1, 0, 0, 8, 1, 0, 4, 98, 0, 0, 1, 0, 0, 0]"
3043,"[7, 0, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 6, 6, 0, 0, 6, 13, 0, 0, 6, 5, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0]"
3044,"[4, 69, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 4, 116, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 6, 0, 0, 0, 4, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 4, 93, 0, 0]"
3045,"[2, 1, 0, 0, 5, 0, 0, 0, 0, 9, 1, 0, 2, 1, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 8, 3, 2, 0, 0, 13, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
3046,"[1, 0, 0, 0, 8, 3, 1, 0, 0, 12, 0, 0, 6, 5, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 71, 0, 0, 8, 1, 1, 0]"
3047,"[7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 4, 53, 0, 0, 1, 0, 0, 0, 6, 13, 0, 0, 6, 12, 1, 0, 4, 122, 0, 0, 5, 0, 0, 0, 4, 60, 0, 0, 6, 7, 0, 0]"
3048,"[5, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 4, 71, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 4, 91, 0, 0, 0, 13, 1, 0, 6, 4, 0, 0, 4, 77, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0]"
3049,"[4, 75, 0, 0, 0, 9, 1, 0, 4, 30, 0, 0, 0, 14, 1, 0, 1, 0, 0, 0, 8, 1, 1, 0, 6, 12, 1, 0, 4, 34, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 6, 15, 0, 0, 6, 8, 1, 0]"
3050,"[2, 0, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 8, 1, 2, 0, 4, 74, 0, 0, 2, 0, 0, 0, 6, 9, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0]"
3051,"[3, 0, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 2, 1, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0]"
3052,"[1, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 4, 96, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 10, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0]"
3053,"[8, 1, 2, 0, 4, 112, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 6, 4, 0, 0, 1, 0, 0, 0]"
3054,"[7, 0, 0, 0, 0, 13, 1, 0, 0, 9, 1, 0, 4, 3, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 119, 0, 0, 0, 15, 0, 0, 0, 8, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0]"
3055,"[2, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 4, 36, 0, 0, 5, 0, 0, 0, 6, 14, 1, 0, 1, 0, 0, 0, 6, 14, 1, 0, 6, 7, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0]"
3056,"[2, 0, 0, 0, 2, 0, 0, 0, 4, 1, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 6, 9, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
